"source","pdf_file","pdf_sha256","printed_headword","normalized_headword","part_of_speech","cefr_level","pdf_page","pdf_column","pdf_line","pre_import_status","pre_import_record_ids","post_import_status","final_record_ids","source_key"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","limitation","limitation","noun","B2","2","2","67","missing","","existing-exact","5734","limitation|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","literally","literally","adverb","B2","2","2","68","missing","","existing-exact","5735","literally|B2|adverb"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","literary","literary","adjective","B2","2","2","69","missing","","existing-exact","5736","literary|B2|adjective"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","litre","litre","noun","B2","2","2","70","missing","","existing-exact","5737","litre|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","litter","litter","noun","B2","2","3","1","missing","","existing-exact","5738","litter|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","logo","logo","noun","B2","2","3","2","missing","","existing-exact","5739","logo|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","lottery","lottery","noun","B2","2","3","3","missing","","existing-exact","5740","lottery|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","loyal","loyal","adjective","B2","2","3","4","missing","","existing-exact","5741","loyal|B2|adjective"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","lyric","lyric","noun","B2","2","3","5","missing","","existing-exact","5742","lyric|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","magnificent","magnificent","adjective","B2","2","3","6","missing","","existing-exact","5743","magnificent|B2|adjective"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","make-up","make-up","noun","B2","2","3","7","missing","","existing-exact","5744","make-up|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","making","making","noun","B2","2","3","8","missing","","existing-exact","5745","making|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","manufacture","manufacture","verb","B2","2","3","9","missing","","existing-exact","5746","manufacture|B2|verb"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","manufacturing","manufacturing","noun","B2","2","3","10","missing","","existing-exact","5747","manufacturing|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","marathon","marathon","noun","B2","2","3","11","missing","","existing-exact","5748","marathon|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","margin","margin","noun","B2","2","3","12","missing","","existing-exact","5749","margin|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","marker","marker","noun","B2","2","3","13","missing","","existing-exact","5750","marker|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","martial","martial","adjective","B2","2","3","14","missing","","existing-exact","5751","martial|B2|adjective"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","mate","mate","noun; verb","B2","2","3","15","missing","","existing-exact","5752","mate|B2|noun+verb"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","mayor","mayor","noun","B2","2","3","16","missing","","existing-exact","5753","mayor|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","mechanic","mechanic","noun","B2","2","3","17","missing","","existing-exact","5754","mechanic|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","mechanical","mechanical","adjective","B2","2","3","18","missing","","existing-exact","5755","mechanical|B2|adjective"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","mechanism","mechanism","noun","B2","2","3","19","existing-level-mismatch","3597","existing-exact","3597","mechanism|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","medal","medal","noun","B2","2","3","20","missing","","existing-exact","5756","medal|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","medication","medication","noun","B2","2","3","21","missing","","existing-exact","5757","medication|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","membership","membership","noun","B2","2","3","22","missing","","existing-exact","5758","membership|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","memorable","memorable","adjective","B2","2","3","23","missing","","existing-exact","5759","memorable|B2|adjective"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","metaphor","metaphor","noun","B2","2","3","24","missing","","existing-exact","5760","metaphor|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","miner","miner","noun","B2","2","3","25","missing","","existing-exact","5761","miner|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","miserable","miserable","adjective","B2","2","3","26","missing","","existing-exact","5762","miserable|B2|adjective"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","mode","mode","noun","B2","2","3","27","missing","","existing-exact","5763","mode|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","modest","modest","adjective","B2","2","3","28","missing","","existing-exact","5764","modest|B2|adjective"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","monster","monster","noun","B2","2","3","29","missing","","existing-exact","5765","monster|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","monthly","monthly","adjective","B2","2","3","30","missing","","existing-exact","5766","monthly|B2|adjective"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","monument","monument","noun","B2","2","3","31","missing","","existing-exact","5767","monument|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","moreover","moreover","adverb","B2","2","3","32","missing","","existing-exact","5768","moreover|B2|adverb"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","mortgage","mortgage","noun","B2","2","3","33","missing","","existing-exact","5769","mortgage|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","mosque","mosque","noun","B2","2","3","34","missing","","existing-exact","5770","mosque|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","motion","motion","noun","B2","2","3","35","missing","","existing-exact","5771","motion|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","motivate","motivate","verb","B2","2","3","36","missing","","existing-exact","5772","motivate|B2|verb"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","motivation","motivation","noun","B2","2","3","37","missing","","existing-exact","5773","motivation|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","moving","moving","adjective","B2","2","3","38","missing","","existing-exact","5774","moving|B2|adjective"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","myth","myth","noun","B2","2","3","39","missing","","existing-exact","5775","myth|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","naked","naked","adjective","B2","2","3","40","missing","","existing-exact","5776","naked|B2|adjective"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","nasty","nasty","adjective","B2","2","3","41","missing","","existing-exact","5777","nasty|B2|adjective"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","navigation","navigation","noun","B2","2","3","42","missing","","existing-exact","5778","navigation|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","nearby","nearby","adjective; adverb","B2","2","3","43","missing","","existing-exact","5779","nearby|B2|adjective+adverb"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","necessity","necessity","noun","B2","2","3","44","missing","","existing-exact","5780","necessity|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","negotiate","negotiate","verb","B2","2","3","45","missing","","existing-exact","5781","negotiate|B2|verb"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","negotiation","negotiation","noun","B2","2","3","46","missing","","existing-exact","5782","negotiation|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","neutral","neutral","adjective","B2","2","3","47","missing","","existing-exact","5783","neutral|B2|adjective"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","newly","newly","adverb","B2","2","3","48","missing","","existing-exact","5784","newly|B2|adverb"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","norm","norm","noun","B2","2","3","49","missing","","existing-exact","5785","norm|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","notebook","notebook","noun","B2","2","3","50","missing","","existing-exact","5786","notebook|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","novelist","novelist","noun","B2","2","3","51","missing","","existing-exact","5787","novelist|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","nowadays","nowadays","adverb","B2","2","3","52","missing","","existing-exact","5788","nowadays|B2|adverb"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","nursing","nursing","adjective","B2","2","3","53","missing","","existing-exact","5789","nursing|B2|adjective"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","nutrition","nutrition","noun","B2","2","3","54","missing","","existing-exact","5790","nutrition|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","obesity","obesity","noun","B2","2","3","55","missing","","existing-exact","5791","obesity|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","observer","observer","noun","B2","2","3","56","missing","","existing-exact","5792","observer|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","obstacle","obstacle","noun","B2","2","3","57","missing","","existing-exact","5793","obstacle|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","occupation","occupation","noun","B2","2","3","58","missing","","existing-exact","5794","occupation|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","occupy","occupy","verb","B2","2","3","59","missing","","existing-exact","5795","occupy|B2|verb"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","offender","offender","noun","B2","2","3","60","missing","","existing-exact","5796","offender|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","ongoing","ongoing","adjective","B2","2","3","61","missing","","existing-exact","5797","ongoing|B2|adjective"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","openly","openly","adverb","B2","2","3","62","missing","","existing-exact","5798","openly|B2|adverb"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","opera","opera","noun","B2","2","3","63","missing","","existing-exact","5799","opera|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","operator","operator","noun","B2","2","3","64","missing","","existing-exact","5800","operator|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","optimistic","optimistic","adjective","B2","2","3","65","missing","","existing-exact","5801","optimistic|B2|adjective"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","orchestra","orchestra","noun","B2","2","3","66","missing","","existing-exact","5802","orchestra|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","organic","organic","adjective","B2","2","3","67","missing","","existing-exact","5803","organic|B2|adjective"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","outfit","outfit","noun","B2","2","3","68","missing","","existing-exact","5804","outfit|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","output","output","noun","B2","2","3","69","missing","","existing-exact","5805","output|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","outstanding","outstanding","adjective","B2","2","3","70","missing","","existing-exact","5806","outstanding|B2|adjective"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","overcome","overcome","verb","B2","2","4","1","missing","","existing-exact","5807","overcome|B2|verb"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","overnight","overnight","adverb","B2","2","4","2","missing","","existing-exact","5808","overnight|B2|adverb"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","overseas","overseas","adverb; adjective","B2","2","4","3","missing","","existing-exact","5809","overseas|B2|adjective+adverb"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","ownership","ownership","noun","B2","2","4","4","missing","","existing-exact","5810","ownership|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","oxygen","oxygen","noun","B2","2","4","5","missing","","existing-exact","5811","oxygen|B2|noun"
"The Oxford 5000 by CEFR level","The_Oxford_5000_by_CEFR_level.pdf","6577e6eb8745226ab7ab80912e83d285cf421ec70e61c92d74d5fef5f2c99570","packet","packet","noun","B2","2","4","6","missing","","existing-exact","5812","packet|B2|noun"
